Artist,Title,Label,Path,Chorus_Path,extracted_chorus_path
Nicki Minaj,Stupid Hoe,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Stupid Hoe - Nicki Minaj.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Stupid Hoe - Nicki Minaj.mp3.wav,Extract_Chorus/Stupid Hoe - Nicki Minaj.wav
Taylor Swift,If This Was A Movie,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/If This Was A Movie - Taylor Swift.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/If This Was A Movie - Taylor Swift.mp3.wav,Extract_Chorus/If This Was A Movie - Taylor Swift.wav
Taylor Swift,Sparks Fly,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Sparks Fly - Taylor Swift.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Sparks Fly - Taylor Swift.mp3.wav,Extract_Chorus/Sparks Fly - Taylor Swift.wav
Drake,Hate Sleeping Alone,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Hate Sleeping Alone - Drake.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Hate Sleeping Alone - Drake.mp3.wav,Extract_Chorus/Hate Sleeping Alone - Drake.wav
Britney Spears,Criminal,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Criminal - Britney Spears.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Criminal - Britney Spears.mp3.wav,Extract_Chorus/Criminal - Britney Spears.wav
Drake,Shot For Me,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Shot For Me - Drake.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Shot For Me - Drake.mp3.wav,Extract_Chorus/Shot For Me - Drake.wav
Rihanna,California King Bed,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/California King Bed - Rihanna.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/California King Bed - Rihanna.mp3.wav,Extract_Chorus/California King Bed - Rihanna.wav
Coldplay,Every Teardrop Is A Waterfall,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Every Teardrop Is A Waterfall - Coldplay.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Every Teardrop Is A Waterfall - Coldplay.mp3.wav,n/a
Taylor Swift,Mean,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Mean - Taylor Swift.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Mean - Taylor Swift.mp3.wav,Extract_Chorus/Mean - Taylor Swift.wav
Rihanna,Man Down,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Man Down - Rihanna.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Man Down - Rihanna.mp3.wav,Extract_Chorus/Man Down - Rihanna.wav
Maroon 5,Never Gonna Leave This Bed,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Never Gonna Leave This Bed - Maroon 5.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Never Gonna Leave This Bed - Maroon 5.mp3.wav,Extract_Chorus/Never Gonna Leave This Bed - Maroon 5.wav
Drake,Marvins Room,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Marvins Room - Drake.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Marvins Room - Drake.mp3.wav,Extract_Chorus/Marvins Room - Drake.wav
Avril Lavigne,Smile,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Smile - Avril Lavigne.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Smile - Avril Lavigne.mp3.wav,Extract_Chorus/Smile - Avril Lavigne.wav
Taylor Swift,The Story Of Us,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/The Story Of Us - Taylor Swift.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/The Story Of Us - Taylor Swift.mp3.wav,Extract_Chorus/The Story Of Us - Taylor Swift.wav
Rascal Flatts,I Won't Let Go,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/I Won't Let Go - Rascal Flatts.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/I Won't Let Go - Rascal Flatts.mp3.wav,Extract_Chorus/I Won't Let Go - Rascal Flatts.wav
Nicki Minaj,Did It On'em,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Did It On'em - Nicki Minaj.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Did It On'em - Nicki Minaj.mp3.wav,Extract_Chorus/Did It On'em - Nicki Minaj.wav
Chris Brown,No BS,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/No BS - Chris Brown.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/No BS - Chris Brown.mp3.wav,Extract_Chorus/No BS - Chris Brown.wav
Nicki Minaj,Right Thru Me,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Right Thru Me - Nicki Minaj.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Right Thru Me - Nicki Minaj.mp3.wav,Extract_Chorus/Right Thru Me - Nicki Minaj.wav
Carrie Underwood,Mama's Song,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Mama's Song - Carrie Underwood.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Mama's Song - Carrie Underwood.mp3.wav,Extract_Chorus/Mama's Song - Carrie Underwood.wav
Rascal Flatts,Why Wait,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Why Wait - Rascal Flatts.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Why Wait - Rascal Flatts.mp3.wav,Extract_Chorus/Why Wait - Rascal Flatts.wav
Coldplay,Christmas Lights,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Christmas Lights - Coldplay.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Christmas Lights - Coldplay.mp3.wav,n/a
Daughtry,September,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/September - Daughtry.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/September - Daughtry.mp3.wav,Extract_Chorus/September - Daughtry.wav
Akon,Angel,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Angel - Akon.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Angel - Akon.mp3.wav,Extract_Chorus/Angel - Akon.wav
Ne-Yo,One In A Million,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/One In A Million - Ne-Yo.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/One In A Million - Ne-Yo.mp3.wav,Extract_Chorus/One In A Million - Ne-Yo.wav
Ne-Yo,Beautiful Monster,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Beautiful Monster - Ne-Yo.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Beautiful Monster - Ne-Yo.mp3.wav,Extract_Chorus/Beautiful Monster - Ne-Yo.wav
Nickelback,This Afternoon,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/This Afternoon - Nickelback.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/This Afternoon - Nickelback.mp3.wav,Extract_Chorus/This Afternoon - Nickelback.wav
Kanye West,POWER,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/POWER - Kanye West.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/POWER - Kanye West.mp3.wav,n/a
P!nk,Glitter In The Air,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Glitter In The Air - P!nk.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Glitter In The Air - P!nk.mp3.wav,Extract_Chorus/Glitter In The Air - P!nk.wav
Ne-Yo,Champagne Life,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Champagne Life - Ne-Yo.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Champagne Life - Ne-Yo.mp3.wav,Extract_Chorus/Champagne Life - Ne-Yo.wav
Miley Cyrus,Can't Be Tamed,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Can't Be Tamed - Miley Cyrus.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Can't Be Tamed - Miley Cyrus.mp3.wav,Extract_Chorus/Can't Be Tamed - Miley Cyrus.wav
Justin Bieber,U Smile,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/U Smile - Justin Bieber.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/U Smile - Justin Bieber.mp3.wav,Extract_Chorus/U Smile - Justin Bieber.wav
Carrie Underwood,Temporary Home,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Temporary Home - Carrie Underwood.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Temporary Home - Carrie Underwood.mp3.wav,Extract_Chorus/Temporary Home - Carrie Underwood.wav
T.I.,I'm Back,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/I'm Back - T.I..mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/I'm Back - T.I..mp3.wav,Extract_Chorus/I'm Back - T.I..wav
Miley Cyrus,When I Look At You,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/When I Look At You - Miley Cyrus.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/When I Look At You - Miley Cyrus.mp3.wav,Extract_Chorus/When I Look At You - Miley Cyrus.wav
Mary J. Blige,I Am,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/I Am - Mary J. Blige.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/I Am - Mary J. Blige.mp3.wav,n/a
Rascal Flatts,Unstoppable,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Unstoppable - Rascal Flatts.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Unstoppable - Rascal Flatts.mp3.wav,Extract_Chorus/Unstoppable - Rascal Flatts.wav
Taylor Swift,Fearless,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Fearless - Taylor Swift.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Fearless - Taylor Swift.mp3.wav,Extract_Chorus/Fearless - Taylor Swift.wav
Avril Lavigne,Alice,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Alice - Avril Lavigne.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Alice - Avril Lavigne.mp3.wav,Extract_Chorus/Alice - Avril Lavigne.wav
Taylor Swift,Fifteen,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Fifteen - Taylor Swift.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Fifteen - Taylor Swift.mp3.wav,Extract_Chorus/Fifteen - Taylor Swift.wav
Carrie Underwood,Cowboy Casanova,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Cowboy Casanova - Carrie Underwood.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Cowboy Casanova - Carrie Underwood.mp3.wav,Extract_Chorus/Cowboy Casanova - Carrie Underwood.wav
Rihanna,Russian Roulette,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Russian Roulette - Rihanna.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Russian Roulette - Rihanna.mp3.wav,Extract_Chorus/Russian Roulette - Rihanna.wav
Alicia Keys,Empire State Of Mind (Part II) Broken Down,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Empire State Of Mind (Part II) Broken Down - Alicia Keys.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Empire State Of Mind (Part II) Broken Down - Alicia Keys.mp3.wav,Extract_Chorus/Empire State Of Mind (Part II) Broken Down - Alicia Keys.wav
Justin Bieber,One Less Lonely Girl,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/One Less Lonely Girl - Justin Bieber.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/One Less Lonely Girl - Justin Bieber.mp3.wav,Extract_Chorus/One Less Lonely Girl - Justin Bieber.wav
Usher,Papers,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Papers - Usher.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Papers - Usher.mp3.wav,Extract_Chorus/Papers - Usher.wav
Nickelback,Never Gonna Be Alone,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Never Gonna Be Alone - Nickelback.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Never Gonna Be Alone - Nickelback.mp3.wav,Extract_Chorus/Never Gonna Be Alone - Nickelback.wav
Eminem,Elevator,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Elevator - Eminem.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Elevator - Eminem.mp3.wav,Extract_Chorus/Elevator - Eminem.wav
Chris Brown,Crawl,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Crawl - Chris Brown.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Crawl - Chris Brown.mp3.wav,Extract_Chorus/Crawl - Chris Brown.wav
Lil Wayne,On Fire,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/On Fire - Lil Wayne.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/On Fire - Lil Wayne.mp3.wav,Extract_Chorus/On Fire - Lil Wayne.wav
P!nk,Funhouse,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Funhouse - P!nk.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Funhouse - P!nk.mp3.wav,Extract_Chorus/Funhouse - P!nk.wav
Justin Bieber,Down To Earth,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Down To Earth - Justin Bieber.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Down To Earth - Justin Bieber.mp3.wav,Extract_Chorus/Down To Earth - Justin Bieber.wav
Alicia Keys,Doesn't Mean Anything,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Doesn't Mean Anything - Alicia Keys.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Doesn't Mean Anything - Alicia Keys.mp3.wav,Extract_Chorus/Doesn't Mean Anything - Alicia Keys.wav
Justin Bieber,Bigger,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Bigger - Justin Bieber.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Bigger - Justin Bieber.mp3.wav,Extract_Chorus/Bigger - Justin Bieber.wav
Rascal Flatts,Summer Nights,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Summer Nights - Rascal Flatts.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Summer Nights - Rascal Flatts.mp3.wav,Extract_Chorus/Summer Nights - Rascal Flatts.wav
Beyonce,Ego,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Ego - Beyonce.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Ego - Beyonce.mp3.wav,Extract_Chorus/Ego - Beyonce.wav
Sean Paul,So Fine,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/So Fine - Sean Paul.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/So Fine - Sean Paul.mp3.wav,Extract_Chorus/So Fine - Sean Paul.wav
LMFAO,I'm In Miami Trick,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/I'm In Miami Trick - LMFAO.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/I'm In Miami Trick - LMFAO.mp3.wav,Extract_Chorus/I'm In Miami Trick - LMFAO.wav
Daughtry,You Don't Belong,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/You Don't Belong - Daughtry.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/You Don't Belong - Daughtry.mp3.wav,Extract_Chorus/You Don't Belong - Daughtry.wav
Eminem,Beautiful,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Beautiful - Eminem.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Beautiful - Eminem.mp3.wav,Extract_Chorus/Beautiful - Eminem.wav
Rascal Flatts,Here Comes Goodbye,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Here Comes Goodbye - Rascal Flatts.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Here Comes Goodbye - Rascal Flatts.mp3.wav,Extract_Chorus/Here Comes Goodbye - Rascal Flatts.wav
Lil Wayne,Hot Revolver,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Hot Revolver - Lil Wayne.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Hot Revolver - Lil Wayne.mp3.wav,Extract_Chorus/Hot Revolver - Lil Wayne.wav
Katy Perry,Thinking Of You,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Thinking Of You - Katy Perry.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Thinking Of You - Katy Perry.mp3.wav,Extract_Chorus/Thinking Of You - Katy Perry.wav
Carrie Underwood,Home Sweet Home,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Home Sweet Home - Carrie Underwood.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Home Sweet Home - Carrie Underwood.mp3.wav,Extract_Chorus/Home Sweet Home - Carrie Underwood.wav
Miley Cyrus,Hoedown Throwdown,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Hoedown Throwdown - Miley Cyrus.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Hoedown Throwdown - Miley Cyrus.mp3.wav,Extract_Chorus/Hoedown Throwdown - Miley Cyrus.wav
Taylor Swift,You're Not Sorry,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/You're Not Sorry - Taylor Swift.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/You're Not Sorry - Taylor Swift.mp3.wav,Extract_Chorus/You're Not Sorry - Taylor Swift.wav
Rihanna,Rehab,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Rehab - Rihanna.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Rehab - Rihanna.mp3.wav,Extract_Chorus/Rehab - Rihanna.wav
Usher,Trading Places,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Trading Places - Usher.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Trading Places - Usher.mp3.wav,Extract_Chorus/Trading Places - Usher.wav
Rascal Flatts,Here,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Here - Rascal Flatts.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Here - Rascal Flatts.mp3.wav,Extract_Chorus/Here - Rascal Flatts.wav
Carrie Underwood,Just A Dream,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Just A Dream - Carrie Underwood.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Just A Dream - Carrie Underwood.mp3.wav,Extract_Chorus/Just A Dream - Carrie Underwood.wav
